Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,isolate
SRR15884898,AMPLICON,406,15405542,PRJNA763023,SAMN21420690,Metagenome or environmental,7650701,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175438,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_28,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_28,SRP336949,oControl_28
SRR15884899,AMPLICON,407,10561289,PRJNA763023,SAMN21420689,Metagenome or environmental,5328787,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175437,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_27,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_27,SRP336949,oControl_27
SRR15884900,AMPLICON,407,9573500,PRJNA763023,SAMN21420688,Metagenome or environmental,4830795,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175436,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_26,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_26,SRP336949,oControl_26
SRR15884901,AMPLICON,407,11766104,PRJNA763023,SAMN21420687,Metagenome or environmental,5870612,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175435,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_25,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_25,SRP336949,oControl_25
SRR15884902,AMPLICON,406,5109999,PRJNA763023,SAMN21420579,Metagenome or environmental,2692958,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175434,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_111,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_111,SRP336949,oControl_111
SRR15884903,AMPLICON,415,16771815,PRJNA763023,SAMN21420686,Metagenome or environmental,8511168,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175433,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_24,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_24,SRP336949,oControl_24
SRR15884904,AMPLICON,411,12542919,PRJNA763023,SAMN21420685,Metagenome or environmental,6496833,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175432,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_23,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_23,SRP336949,oControl_23
SRR15884905,AMPLICON,414,10422176,PRJNA763023,SAMN21420684,Metagenome or environmental,5502854,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175431,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_22,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_22,SRP336949,oControl_22
SRR15884906,AMPLICON,413,12446889,PRJNA763023,SAMN21420683,Metagenome or environmental,6297099,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175430,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_21,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_21,SRP336949,oControl_21
SRR15884907,AMPLICON,415,13413572,PRJNA763023,SAMN21420682,Metagenome or environmental,6905699,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175429,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_20,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_20,SRP336949,oControl_20
SRR15884908,AMPLICON,408,22094645,PRJNA763023,SAMN21420681,Metagenome or environmental,7542714,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175428,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_203,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_203,SRP336949,oControl_203
SRR15884909,AMPLICON,413,28605919,PRJNA763023,SAMN21420680,Metagenome or environmental,9172350,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175427,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_202,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_202,SRP336949,oControl_202
SRR15884910,AMPLICON,406,25480734,PRJNA763023,SAMN21420679,Metagenome or environmental,8844296,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175426,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_201,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_201,SRP336949,oControl_201
SRR15884911,AMPLICON,422,27386649,PRJNA763023,SAMN21420678,Metagenome or environmental,8939623,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175425,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_200,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_200,SRP336949,oControl_200
SRR15884912,AMPLICON,400,16536070,PRJNA763023,SAMN21420677,Metagenome or environmental,8516051,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175424,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_1,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_1,SRP336949,oControl_1
SRR15884913,AMPLICON,407,9405651,PRJNA763023,SAMN21420578,Metagenome or environmental,4770873,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175423,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_110,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_110,SRP336949,oControl_110
SRR15884914,AMPLICON,409,18887147,PRJNA763023,SAMN21420676,Metagenome or environmental,9586863,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175422,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_19,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_19,SRP336949,oControl_19
SRR15884915,AMPLICON,415,23574505,PRJNA763023,SAMN21420675,Metagenome or environmental,8590678,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175421,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_199,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_199,SRP336949,oControl_199
SRR15884916,AMPLICON,411,61059063,PRJNA763023,SAMN21420674,Metagenome or environmental,22085567,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175420,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_198,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_198,SRP336949,oControl_198
SRR15884917,AMPLICON,414,25220060,PRJNA763023,SAMN21420673,Metagenome or environmental,8561313,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175419,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_197,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_197,SRP336949,oControl_197
SRR15884918,AMPLICON,409,25141842,PRJNA763023,SAMN21420672,Metagenome or environmental,8480272,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175418,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_196,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_196,SRP336949,oControl_196
SRR15884919,AMPLICON,424,29973214,PRJNA763023,SAMN21420671,Metagenome or environmental,8696016,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175417,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_195,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_195,SRP336949,oControl_195
SRR15884920,AMPLICON,415,29398959,PRJNA763023,SAMN21420670,Metagenome or environmental,8573400,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175416,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_194,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_194,SRP336949,oControl_194
SRR15884921,AMPLICON,417,27847348,PRJNA763023,SAMN21420669,Metagenome or environmental,9403611,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175415,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_193,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_193,SRP336949,oControl_193
SRR15884922,AMPLICON,415,24807463,PRJNA763023,SAMN21420668,Metagenome or environmental,8598291,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175414,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_192,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_192,SRP336949,oControl_192
SRR15884923,AMPLICON,419,26778761,PRJNA763023,SAMN21420667,Metagenome or environmental,9820328,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175413,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_191,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_191,SRP336949,oControl_191
SRR15884924,AMPLICON,402,7244372,PRJNA763023,SAMN21420577,Metagenome or environmental,3708663,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175412,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_10,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_10,SRP336949,oControl_10
SRR15884925,AMPLICON,401,6504615,PRJNA763023,SAMN21420568,Metagenome or environmental,3762948,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175411,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_101,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_101,SRP336949,oControl_101
SRR15884926,AMPLICON,394,9249747,PRJNA763023,SAMN21420567,Metagenome or environmental,4798930,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175410,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_100,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:43:00Z,1,oControl_100,SRP336949,oControl_100
SRR15885102,AMPLICON,500,27740000,PRJNA763023,SAMN21423075,Metagenome or environmental,9871472,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176263,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_24,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_24,SRP336949,yCRC_24
SRR15885103,AMPLICON,500,41831000,PRJNA763023,SAMN21423074,Metagenome or environmental,14909124,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176262,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_23,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_23,SRP336949,yCRC_23
SRR15885104,AMPLICON,500,40789000,PRJNA763023,SAMN21423073,Metagenome or environmental,14796982,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176261,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_22,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_22,SRP336949,yCRC_22
SRR15885105,AMPLICON,500,42166000,PRJNA763023,SAMN21423072,Metagenome or environmental,16468778,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176260,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_21,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_21,SRP336949,yCRC_21
SRR15885106,AMPLICON,500,41877500,PRJNA763023,SAMN21423071,Metagenome or environmental,14890099,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176259,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_20,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_20,SRP336949,yCRC_20
SRR15885107,AMPLICON,500,41081000,PRJNA763023,SAMN21423070,Metagenome or environmental,14125449,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176258,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_2,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_2,SRP336949,yCRC_2
SRR15885108,AMPLICON,500,40875000,PRJNA763023,SAMN21423069,Metagenome or environmental,14556585,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176257,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_19,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_19,SRP336949,yCRC_19
SRR15885109,AMPLICON,500,28102500,PRJNA763023,SAMN21422880,Metagenome or environmental,9936072,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176256,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oCRC_118,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,oCRC_118,SRP336949,oCRC_118
SRR15885110,AMPLICON,500,43926000,PRJNA763023,SAMN21423068,Metagenome or environmental,15781301,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176255,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_18,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_18,SRP336949,yCRC_18
SRR15885111,AMPLICON,500,40572000,PRJNA763023,SAMN21423067,Metagenome or environmental,15319658,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176254,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_17,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_17,SRP336949,yCRC_17
SRR15885112,AMPLICON,500,28884500,PRJNA763023,SAMN21423066,Metagenome or environmental,10320639,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176253,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_16,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_16,SRP336949,yCRC_16
SRR15885113,AMPLICON,500,39823500,PRJNA763023,SAMN21423065,Metagenome or environmental,14208279,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176252,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_15,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_15,SRP336949,yCRC_15
SRR15885114,AMPLICON,500,42142000,PRJNA763023,SAMN21423064,Metagenome or environmental,15425458,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176251,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_14,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_14,SRP336949,yCRC_14
SRR15885115,AMPLICON,500,42061500,PRJNA763023,SAMN21423063,Metagenome or environmental,16545613,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176250,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_13,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_13,SRP336949,yCRC_13
SRR15885116,AMPLICON,500,41100000,PRJNA763023,SAMN21423062,Metagenome or environmental,15968000,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176249,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_12,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_12,SRP336949,yCRC_12
SRR15885117,AMPLICON,500,41432000,PRJNA763023,SAMN21423061,Metagenome or environmental,14219738,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176248,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_11,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_11,SRP336949,yCRC_11
SRR15885118,AMPLICON,500,41584500,PRJNA763023,SAMN21423060,Metagenome or environmental,14562338,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176247,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_10,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,yCRC_10,SRP336949,yCRC_10
SRR15885119,AMPLICON,500,43652000,PRJNA763023,SAMN21423059,Metagenome or environmental,14730922,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176246,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_1,SRP336949,yCRC_1
SRR15885120,AMPLICON,500,31661500,PRJNA763023,SAMN21422879,Metagenome or environmental,11049999,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176245,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oCRC_117,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,oCRC_117,SRP336949,oCRC_117
SRR15885121,AMPLICON,500,43375000,PRJNA763023,SAMN21422861,Metagenome or environmental,14811030,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176244,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oCRC_100,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,oCRC_100,SRP336949,oCRC_100
SRR15885122,AMPLICON,500,42760000,PRJNA763023,SAMN21423058,Metagenome or environmental,13794993,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12176243,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oCTRL_9,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:54:00Z,1,oCTRL_9,SRP336949,oCTRL_9
